map_name	feature_name	feature_start	feature_stop	feature_alt_name	feature_type
5	cdo507b(ant)	131		p-cdo507	Marker
5	csu1164	131		p-csu1164	Marker
5	csu26a(ant)	131		p-csu26	Marker
5	csu907b	131		p-csu907	Marker
5	rz273b(ant)	131		p-rz273	Marker
5	csu643a	131		p-csu643	Marker
7	cdo38b(ntp)	131.3		p-cdo38	Marker
7	csu632b	131.3		p-csu632	Marker
1	csu505(rpL7)	131.5		p-csu505	Marker
3	php10080	131.5		p-php10080	Marker
2	csu1051	131.6		p-csu1051	Marker
9	bnlg128	132.1		p-bnlg128	Marker
9	asg59b	132.8		p-asg59	Marker
7	csu814a	132.8		p-csu814	Marker
1	umc119	133.1		p-umc119	Marker
1	umc58	133.1		p-umc58	Marker
10	csu571b(ipp)	133.3		p-csu571	Marker
10	csu781a	133.3		p-csu781	Marker
6	bcd828b(atpb)	133.3		p-bcd828	Marker
4	csu704	133.4		p-csu704	Marker
2	tjp1(thp)	133.8		p-ccp2	Marker
2	umc29b	133.8		p-umc29	Marker
2	umc5a	133.8		p-umc5	Marker
2	umc98a	133.8		p-umc98	Marker
2	npi47a	133.8		p-C9E-10	Marker
5	umc108	134		p-phi058	Marker
5	gln4	134		p-phi085	Marker
10	csu48	134.4		p-csu48	Marker
4	umc52	134.5		p-umc52	Marker
4	csu39	134.5		p-csu39	Marker
4	csu50a	134.5		p-csu50	Marker
6	asg18	135		p-asg18	Marker
4	csu201	135.5		p-csu201	Marker
8	csu254c	135.7		p-csu254	Marker
4	rgpc643a	135.9		p-rgp c643	Marker
4	csu241b	135.9		p-csu241	Marker
4	csu304b	136		p-csu304	Marker
9	npi97b	136.4		p-npi97	Marker
9	rz632b	136.4		p-rz632	Marker
1	php20644	136.5		p-php20644	Marker
2	amy3	136.8		p-AS-5	Marker
4	csu674(gts)	136.8		p-csu674	Marker
9	csu883(rpL21)	136.9		p-csu883	Marker
6	asg47	137.1		p-asg47	Marker
4	rgpr3235b	137.4		p-rgp r3235	Marker
4	ris2	137.4		p-csu271	Marker
4	csu862b(rpL11)	137.4		p-csu862	Marker
7	php20020	137.5		p-php20020	Marker
7	csu705	137.5		p-csu705	Marker
7	umc168	137.5		p-umc168	Marker
9	rz561c	138.2		p-rz561	Marker
4	csu745b(rpPo)	138.4		p-csu745	Marker
4	asg22	138.4		p-asg22	Marker
8	csu110c	138.6		p-csu110	Marker
3	csu703	138.8		p-csu703	Marker
1	csu1150	138.9		p-csu1150	Marker
5	asg84b	139		p-asg84	Marker
7	npi611a	139.1		p-G24A-05	Marker
4	csu34b(rpS8)	139.4		p-csu361	Marker
4	cdo534a(cts)	139.4		p-cdo534	Marker
4	csu324a(cts)	139.4		p-csu324	Marker
8	psy2	139.7		p-csu572	Marker
3	umc63a	139.9		p-umc63	Marker
3	csu869(cah)	139.9		p-csu869	Marker
3	a1	139.9		p-pLCA1	Marker
3	csu125a(cah)	139.9		p-csu125	Marker
3	csu397(cah)	139.9		p-csu397	Marker
3	umc184d(glb)	139.9		p-umc184	Marker
8	csu776a	139.9		p-csu776	Marker
8	csu38b(taf)	139.9		p-csu38	Marker
5	umc241	140.1		p-umc241	Marker
1	csu1132	140.2		p-csu1132	Marker
6	csu928	140.8		p-csu928	Marker
3	csu303	141		p-csu303	Marker
8	csu179c(hsp70)	141.1		p-csu912 U	Marker
3	bnl1.67	141.2		p-bnl1.67	Marker
1	hm1	141.8		p-HM1	Marker
3	csu845	141.9		p-csu845	Marker
3	sh2	141.9		p-sh2850	Marker
1	asg62	142.8		p-asg62	Marker
6	umc246	143.2		p-umc246	Marker
4	cdo1395c	143.3		p-cdo1395	Marker
4	csu719(lox)	143.7		p-csu719	Marker
4	csu1107	143.7		p-csu1107	Marker
3	bcd134b	143.8		p-bcd134	Marker
3	cdo920b(egl)	143.8		p-cdo920	Marker
2	php20005	144.1		p-php20005	Marker
5	csu288	144.1		p-csu288	Marker
2	asg72a	144.1		p-asg72	Marker
8	npi414a	144.7		p-npi414	Marker
1	php20855	144.8		p-php20855	Marker
5	ppp1	145.1		p-csu220	Marker
5	csu1074	145.1		p-csu1074	Marker
5	asg74a	145.1		p-asg74	Marker
2	csu1103	145.1		p-csu1103	Marker
5	asg9b	145.1		p-asg9	Marker
5	lhcb4	145.1		p-csu227	Marker
5	cdo516a	145.1		p-cdo516	Marker
4	csu631	145.5		p-csu631	Marker
8	csu1155a	145.6		p-csu1155	Marker
1	csh12	146.2		p-(veg)p1	Marker
9	std20a(uce)	146.6		p-pAS20	Marker
3	csu305b	146.6		p-csu305	Marker
1	csh11	147.1		p-veg2	Marker
2	asg84a	147.1		p-asg84	Marker
2	csu635	147.1		p-csu635	Marker
2	ugp1	147.1		p-5C02H07 L:	Marker
2	umc22a	147.1		p-umc22	Marker
2	mpik27a(zmm7)	147.1		p-BRACE 9-60	Marker
5	agrc563a	147.2		p-agrc563	Marker
5	csu672a	147.2		p-csu672	Marker
9	csu285(his2B)	147.4		p-csu285	Marker
7	umc35a	147.5		p-phi051	Marker
2	rgpc1122a(rpL15)	148.1		p-rgp c1122	Marker
2	umc36b	148.1		p-umc36	Marker
2	csh1b(chi)	148.1		p-ZmCHI1	Marker
4	npi294g	148.3		p-npi361	Marker
6	csu293	149.1		p-csu293	Marker
6	csu291	149.1		p-csu291	Marker
2	csu847a(lhcb)	149.2		p-csu847	Marker
2	csu657(atpd)	149.2		p-csu657	Marker
2	csu658(mam)	149.2		p-csu658	Marker
2	agrr85a	149.2		p-agrr85	Marker
2	umc4a	149.2		p-umc4	Marker
2	asg20	149.2		p-asg20	Marker
2	csu154a(eif5A)	149.2		p-csu154	Marker
2	csu800(lhca)	149.2		p-csu800	Marker
3	csu768	149.5		p-csu768	Marker
8	umc82d	150		p-umc82	Marker
4	uaz279(cbp)	150.1		p-5C04D02	Marker
4	csu848a(vpp)	150.1		p-csu848	Marker
9	csu804a(dnp)	150.4		p-csu804	Marker
9	csu54b	150.4		p-csu54	Marker
3	rgps10558b	150.5		p-rgp s10558	Marker
3	csu919a	150.5		p-csu919	Marker
3	cdo455b	150.5		p-cdo455	Marker
3	csu780a	150.5		p-csu780	Marker
2	csu749b	150.7		p-csu749	Marker
2	umc125a	150.7		p-umc125	Marker
2	csu17b(rnp)	151.3		p-csu17	Marker
3	csu1086	151.4		p-csu1086	Marker
3	lhcb1	151.4		p-csu460	Marker
3	csu1142	151.4		p-csu1142	Marker
2	csu203b(eif5A)	151.5		p-csu702	Marker
2	umc122a	151.5		p-umc122	Marker
2	rgpg99	151.6		p-rgp g99	Marker
3	csu21b(ago)	151.8		p-csu21	Marker
3	csu58a	151.8		p-csu58	Marker
3	csu899a(ant)	151.8		p-csu899	Marker
8	csu786(uce)	152		p-csu786	Marker
2	umc116b	152.2		p-umc116	Marker
3	php20726	153		p-php20726	Marker
3	umc96	153		p-umc96	Marker
3	csu289	153		p-csu289	Marker
2	umc137a	153.3		p-umc137	Marker
5	bnl5.24a	153.3		p-bnl5.24	Marker
2	asg23	153.3		p-asg23	Marker
2	bnl5.21b	153.3		p-bnl5.21	Marker
2	csu175a(eif5A)	153.3		p-csu175	Marker
2	rgpc74c	153.3		p-rgp c74	Marker
8	csu591(uce)	153.4		p-csu591	Marker
8	sb21	153.4		p-Msb 2.1	Marker
4	csu758	153.7		p-csu758	Marker
1	csu614a	153.7		p-csu614	Marker
1	bcd450d	153.7		p-bcd450	Marker
1	bcd98a	153.7		p-bcd98	Marker
4	csu283a	153.7		p-csu283	Marker
4	csu330(ubi)	153.7		p-csu330	Marker
4	csu377a(ubi)	153.7		p-csu562	Marker
4	php20608a	153.7		p-php20608	Marker
2	bnl6.20	154.3		p-bnl6.20	Marker
1	agrp83b	155.3		p-agrp83	Marker
1	umc33a	155.3		p-umc33	Marker
1	umc23a	155.3		p-umc23	Marker
8	csu165a	155.5		p-csu165	Marker
8	csu922(arf)	155.5		p-csu922	Marker
3	bnl7.26	155.8		p-bnl7.26	Marker
6	agp2	156		p-csu897	Marker
4	asg41	156.2		p-asg41	Marker
2	csu909	156.8		p-csu909	Marker
2	csu920a	156.8		p-csu920	Marker
8	csu96b(psei)	156.8		p-csu96	Marker
2	csu894a	156.8		p-csu894	Marker
6	umc28	156.9		p-umc28	Marker
6	asg7a	156.9		p-asg7	Marker
8	umc7	157.4		p-umc7	Marker
8	npi438b	157.4		p-G23C-11	Marker
8	csu223a(psei)	157.7		p-csu223	Marker
4	csu36a(rpL19)	157.7		p-csu36	Marker
2	csu1097b	158.4		p-csu1097	Marker
2	asg28c	158.4		p-asg28	Marker
2	rgpc643c	158.4		p-rgp c643	Marker
4	bnl15.07a	158.8		p-bnl15.07	Marker
4	cas1	158.8		p-csu265	Marker
6	cdo202a(mcf)	158.9		p-cdo202	Marker
6	umc134a	159.1		p-umc134	Marker
1	rz698a(ppy)	159.3		p-rz698	Marker
1	csu921b(ppp)	159.3		p-csu921	Marker
6	csu68a(mcf)	159.8		p-csu68	Marker
1	csu542	160.3		p-csu542	Marker
1	csu660a	162.9		p-csu660	Marker
2	bnl8.44b	162.9		p-bnl8.44	Marker
1	uaz205b(hsp70)	164.6		p-5C04D01	Marker
3	csu25a(P450)	164.8		p-csu25	Marker
5	csu834(mss)	165.4		p-csu834	Marker
3	csu1061a	165.7		p-csu1061	Marker
3	csu728a	165.7		p-csu728	Marker
8	umc3a	166.1		p-umc3	Marker
8	cdo241b	166.5		p-cdo241	Marker
3	uaz198a(rpL10)	166.7		p-5C04F09	Marker
3	agrr43b	166.7		p-agrr43	Marker
5	csu799(rpCL9)	167.5		p-csu799	Marker
8	asg50b	167.6		p-asg50	Marker
8	agrr21	167.6		p-agrr21	Marker
8	npi107	167.6		p-G8F-11	Marker
5	csu695(rpL9)	167.8		p-csu695	Marker
1	umc128	168.1		p-umc1013	Marker
1	rz583a(msb)	168.1		p-rz583	Marker
5	umc104b	168.7		p-umc104	Marker
4	bnl8.23a	168.8		p-bnl8.23	Marker
1	bcd386a	169		p-bcd386L:	Marker
1	umc37a	169.1		p-umc37	Marker
1	bcd207a	169.1		p-bcd207 U:	Marker
4	csu380	169.7		p-csu380	Marker
4	umc169	169.7		p-umc169	Marker
4	umc111a(psy)	169.7		p-umc111	Marker
1	mdh4	170.1		p-csu198	Marker
5	rz446b	171.7		p-rz446	Marker
4	umc112c	171.8		p-umc112	Marker
2	umc49a	171.9		p-umc49	Marker
2	umc171b(oec23)	171.9		p-umc171	Marker
1	csu580a(mdh)	172		p-csu580	Marker
1	csu12b(cin4)	172		p-csu12	Marker
8	csu1155b	172.7		p-csu1155	Marker
2	npi47c	172.8		p-C9E-10	Marker
2	whp1	172.8		p-umc198	Marker
2	csu64a(grf)	173.7		p-csu64	Marker
1	csu1007(eif4F)	173.9		p-csu1007	Marker
1	umc83a	174		p-umc83	Marker
2	csu728b	174.8		p-csu728	Marker
5	php10017	174.8		p-php10017	Marker
2	csu304a	174.8		p-csu304	Marker
1	uce1	174.9		p-5C05D12	Marker
4	csu710b(apx)	175.5		p-csu710	Marker
4	csu315b	175.8		p-csu315	Marker
1	rz561a	176.2		p-rz561	Marker
1	csh4(id1)	176.7		p-p850	Marker
1	an1	177.1		p-An1	Marker
1	csu982(goa)	177.8		p-csu982	Marker
1	bz2	178		p-bz2pP300	Marker
1	rgps10558a	178.8		p-rgp s10558	Marker
1	csu531	178.8		p-csu531	Marker
1	csu780b	178.8		p-csu780	Marker
1	csu66a(lhcb)	178.8		p-csu66	Marker
1	bnl8.10a	179.8		p-bnl8.10	Marker
2	fco1b(pex)	180		p-AR4	Marker
2	csu622	180		p-csu622	Marker
2	csu315d	180		p-csu315	Marker
2	agrc39b	180		p-agrc39	Marker
1	rgpr250	180.7		p-rgp r250	Marker
1	csu21a(ago)	180.7		p-csu21	Marker
1	cdj2	180.7		p-umc1512	Marker
1	csu1174	180.7		p-csu1174	Marker
2	fco1a(pex)	181		p-SS1	Marker
1	rz474b(dnaj)	181.6		p-rz474	Marker
1	csu745e(rpPo)	181.6		p-csu745	Marker
2	csu200a	182.9		p-csu200	Marker
8	dupssr14	183.3		p-dupssr14	Marker
1	cdo795a	184.6		p-cdo795	Marker
2	srk1	184.9		p-csu811	Marker
1	csu696	185.9		p-csu696	Marker
1	csu1097c	186		p-csu1097	Marker
1	csu511a	187.6		p-csu511	Marker
1	asg63b	187.6		p-asg63	Marker
1	umc252b	188.5		p-umc252	Marker
2	umc36a	189.2		p-umc36	Marker
2	csu109a	189.2		p-csu109	Marker
1	umc129(geb)	189.4		p-umc129	Marker
1	glb1	189.4		p-phi094	Marker
1	umc140a	189.4		p-umc140	Marker
1	tbp1	190.8		p-TBI	Marker
2	csu611a(grp)	192		p-csu611	Marker
1	csu200b	192.3		p-csu200	Marker
1	csu222a(wsi)	192.3		p-csu222	Marker
2	csu665a(adt)	193.4		p-csu665	Marker
1	rgpc746(rnp)	194.2		p-rgp c746	Marker
1	umc197a(rip)	196.1		p-umc197	Marker
1	uat1(lox)	196.1		p-6C02F07	Marker
1	rpa6b	196.1		p-rpa6	Marker
1	bcd1072c(hsp70)	196.1		p-bcd1072	Marker
1	msu2(iaglu)	196.1		p-iaglu	Marker
1	csu554a(rnh)	197.1		p-csu554	Marker
1	csu921a(ppp)	197.1		p-csu921	Marker
1	csu110b	197.1		p-csu110	Marker
2	csu810a	197.9		p-csu810	Marker
1	umc107a(croc)	199.2		p-umc107	Marker
2	php20581b(tb)	200.2		p-php20581	Marker
1	cdo122a(nad)	201		p-cdo122	Marker
1	rz912a(phy)	201.4		p-rz912	Marker
1	bnl15.18	202.1		p-bnl15.18	Marker
1	csu947	202.1		p-csu947	Marker
2	bnl17.14	202.1		p-bnl17.14	Marker
1	tua1	202.1		p-tua1	Marker
1	csu248	202.1		p-csu248	Marker
2	csu251b	202.1		p-csu251	Marker
1	knox3	202.1		p-ECA	Marker
1	csu272a(tua)	202.1		p-csu399	Marker
1	tua2	202.1		p-tua2	Marker
2	umc2Ltelo	203.8		p-pMTY9ER	Marker
1	npi98a	205.2		p-npi98	Marker
1	rz630a(sat)	205.2		p-rz630	Marker
1	adh1	205.2		p-umc1726	Marker
1	umc106a	205.2		p-umc106	Marker
1	rz632c	205.2		p-rz632	Marker
1	bcd450b	207.3		p-bcd450	Marker
2	rgpc12b	207.6		p-rgp c12	Marker
1	csu137b(ap)	209.2		p-csu137 U:	Marker
1	uat4a	209.2		p-7C01F01	Marker
1	mta1	209.2		p-5C04D09	Marker
1	csu261	209.2		p-csu261	Marker
1	asg54a	210.2		p-asg54	Marker
1	knox8	212.8		p-cR18	Marker
1	csu954	214.9		p-csu954	Marker
1	bnl7.25a	214.9		p-bnl7.25	Marker
1	umc257	219.3		p-umc257	Marker
1	csu1169b	219.3		p-csu1169	Marker
1	umc264	219.3		p-umc264	Marker
1	umc161a	219.3		p-umc161	Marker
1	rpa7a	219.3		p-rpa7	Marker
1	phi1	219.3		pGPI1a	Marker
1	csu570b(mtl)	220.3		p-csu570	Marker
1	csu63a(cdj)	220.3		p-csu63	Marker
1	usu1a(fnr)	222.2		p-Zm prn1	Marker
1	cdo87b(ptk)	222.2		p-cdo87	Marker
1	npi238	223.4		p-npi238	Marker
1	asg68b	223.4		p-asg68	Marker
1	csu868(trp)	227.4		p-csu868	Marker
1	bnl8.29a	228.4		p-bnl8.29	Marker
1	csu604a(trh)	228.4		p-csu604	Marker
1	csu33b	230		p-csu33	Marker
1	csu536(ccr)	231.4		p-csu536	Marker
1	ccr1	231.4		p-csu576	Marker
1	csu755	231.4		p-csu755	Marker
1	csu381	231.4		p-csu381	Marker
1	csu663b(psaD)	231.4		p-csu663	Marker
1	csu134a(thf)	234.5		p-csu134	Marker
1	csu175e(eif5A)	236.5		p-csu175	Marker
1	chi1	237.4		p-ZmCHI1(2)	Marker
1	umc84a	238.8		p-umc84	Marker
1	cdo457b	241.3		p-cdo457	Marker
1	csu266	243.3		p-csu266	Marker
1	rz614(fdx)	245.2		p-rz614	Marker
1	rgpr3239a	245.2		p-rgp r3239	Marker
1	csu1089	245.2		p-csu1089	Marker
1	bnl6.32	245.2		p-bnl6.32	Marker
1	csu865(phb)	245.2		p-csu865	Marker
1	npi294i	247.1		p-npi361	Marker
1	csu1154	247.1		p-csu1154	Marker
1	csu1146	247.1		p-csu1146	Marker
1	csu1084	247.1		p-csu1084	Marker
1	csu1114	248.3		p-csu1114	Marker
1	csu1193	249.2		p-csu1193	Marker
