map_name	map_start	map_stop	feature_name	feature_alt_name	feature_start	feature_stop	feature_type
ctg185	3	650	AP003928	AP003928	569	595	Clone
ctg185	3	650	AP003948	AP003948	395	413	Clone
ctg185	3	650	AP004015	AP004015	231	267	Clone
ctg185	3	650	AP004042	AP004042	94	116	Clone
ctg185	3	650	AP004044	AP004044	533	571	Clone
ctg185	3	650	AP004163	AP004163	448	462	Clone
ctg185	3	650	AP004464	AP004464	321	365	Clone
ctg185	3	650	AP004563	AP004563	22	50	Clone
ctg185	3	650	AP004592	AP004592	363	397	Clone
ctg185	3	650	AP004622	AP004622	102	134	Clone
ctg185	3	650	AP004632	AP004632	426	450	Clone
ctg185	3	650	AP004761	AP004761	60	88	Clone
ctg185	3	650	AP004765	AP004765	39	75	Clone
ctg186	3	154	CDO365	CDO365	95.5		Marker
ctg186	3	154	C1135	C1135	137.5		Marker
ctg186	3	154	Y2769L	Y2769L	47		Marker
ctg186	3	154	R2242S	R2242S	64.5		Marker
ctg187	3	524	G36	G36	350		Marker
ctg187	3	524	C734	C734	310		Marker
ctg187	3	524	R1888	R1888	432		Marker
ctg187	3	524	S13769	S13769	192		Marker
ctg187	3	524	G95	G95	236.5		Marker
ctg187	3	524	Y2769L	Y2769L	47		Marker
ctg187	3	524	R742	R742	164		Marker
ctg187	3	524	AL606596	AL606596	318	346	Clone
ctg187	3	524	AL606617	AL606617	289	317	Clone
ctg188	1	210	S2137	S2137	50.5		Marker
ctg188	1	210	C313	C313	44		Marker
ctg188	1	210	R2614	R2614	165.5		Marker
ctg19	3	259	S1870	S1870	124		Marker
ctg19	3	259	S4002S	S4002S	52.5		Marker
ctg19	3	259	C137	C137	177		Marker
ctg19	3	259	AP002899	AP002899	208	230	Clone
ctg19	3	259	AP002901	AP002901	34	62	Clone
ctg19	3	259	AP003142	AP003142	213	243	Clone
ctg19	3	259	AP003229	AP003229	186	204	Clone
ctg19	3	259	AP003273	AP003273	6	30	Clone
ctg19	3	259	AP003288	AP003288	102	118	Clone
ctg19	3	259	AP003292	AP003292	149	181	Clone
ctg19	3	259	AP003343	AP003343	197	207	Clone
ctg19	3	259	AP003408	AP003408	79	99	Clone
ctg19	3	259	AP003410	AP003410	63	81	Clone
ctg19	3	259	AP003453	AP003453	116	152	Clone
ctg190	4	231	S4036S	S4036S	193.5		Marker
ctg190	4	231	S10709	S10709	127.5		Marker
ctg190	4	231	Y2769L	Y2769L	190.5		Marker
ctg190	4	231	R1164	R1164	163		Marker
ctg190	4	231	AC090054	AC090054	154	184	Clone
ctg190	4	231	AC090055	AC090055	115	157	Clone
ctg190	4	231	AC090057	AC090057	174	198	Clone
ctg191	5	728	S2660	S2660	565.5		Marker
ctg191	5	728	C1454	C1454	376		Marker
ctg191	5	728	C1176	C1176	639		Marker
ctg191	5	728	R1687	R1687	71		Marker
ctg191	5	728	E50283S	E50283S	171.5		Marker
ctg191	5	728	RG369	RG369	173.5		Marker
ctg191	5	728	XA21	Xa21	552.5		Marker
ctg191	5	728	S10207	S10207	185.5		Marker
ctg191	5	728	R2091	R2091	376		Marker
ctg191	5	728	R742	R742	20		Marker
ctg192	7	97	S13922	S13922	40		Marker
ctg193	2	52	C397	C397	9.5		Marker
ctg194	1	248	E30305S	E30305S	227		Marker
ctg194	1	248	R742	R742	134.5		Marker
ctg194	1	248	R41	R41	68.5		Marker
ctg195	1	380	S2074	S2074	331.5		Marker
ctg195	1	380	R1751	R1751	174.5		Marker
ctg195	1	380	S1974S	S1974S	351.5		Marker
ctg195	1	380	R742	R742	247		Marker
ctg196	1	284	S2137	S2137	129.5		Marker
ctg196	1	284	S10616	S10616	119		Marker
ctg196	1	284	S1801	S1801	48		Marker
ctg196	1	284	R2242S	R2242S	119		Marker
ctg197	4	184	R2638	R2638	69.5		Marker
ctg198	1	412	S1057	S1057	102		Marker
ctg198	1	412	R1562	R1562	54.5		Marker
ctg198	1	412	C609	C609	192.5		Marker
ctg198	1	412	R1888	R1888	243		Marker
ctg198	1	412	R3312	R3312	132		Marker
ctg198	1	412	C2194	C2194	228		Marker
ctg198	1	412	S10207	S10207	226		Marker
ctg198	1	412	S3578S	S3578S	101		Marker
ctg198	1	412	AC099403	AC099403	139	171	Clone
ctg198	1	412	AC099404	AC099404	192	226	Clone
ctg198	1	412	AC108753	AC108753	254	282	Clone
ctg198	1	412	AC108754	AC108754	314	346	Clone
ctg198	1	412	AC108755	AC108755	362	396	Clone
ctg198	1	412	AC108756	AC108756	63	91	Clone
ctg198	1	412	AC108757	AC108757	159	197	Clone
ctg198	1	412	AC108758	AC108758	90	120	Clone
ctg198	1	412	AC108759	AC108759	265	299	Clone
ctg198	1	412	AC108760	AC108760	363	393	Clone
ctg198	1	412	AC108761	AC108761	44	72	Clone
ctg198	1	412	AC108762	AC108762	116	148	Clone
ctg198	1	412	AC108763	AC108763	219	253	Clone
ctg198	1	412	AP004138	AP004138	336	374	Clone
ctg199	2	194	C63486S	C63486S	144.5		Marker
ctg199	2	194	R3330	R3330	34		Marker
ctg2	1	645	C1679	C1679	125.5		Marker
ctg2	1	645	S13984	S13984	342.5		Marker
ctg2	1	645	C146	C146	425		Marker
ctg2	1	645	G107	G107	173		Marker
ctg2	1	645	AC091086	AC091086	8	40	Clone
ctg2	1	645	AP002483	AP002483	322	360	Clone
ctg2	1	645	AP002487	AP002487	104	126	Clone
ctg2	1	645	AP002521	AP002521	507	537	Clone
ctg2	1	645	AP002522	AP002522	442	478	Clone
ctg2	1	645	AP002526	AP002526	212	242	Clone
ctg2	1	645	AP002538	AP002538	180	218	Clone
ctg2	1	645	AP002539	AP002539	504	534	Clone
ctg2	1	645	AP002540	AP002540	406	446	Clone
ctg2	1	645	AP002541	AP002541	54	88	Clone
ctg2	1	645	AP002747	AP002747	37	71	Clone
ctg2	1	645	AP002860	AP002860	161	189	Clone
ctg2	1	645	AP002867	AP002867	9	39	Clone
ctg2	1	645	AP002868	AP002868	67	99	Clone
ctg2	1	645	AP002872	AP002872	378	420	Clone
ctg2	1	645	AP002909	AP002909	140	168	Clone
ctg2	1	645	AP002912	AP002912	584	612	Clone
ctg2	1	645	AP002913	AP002913	301	327	Clone
ctg2	1	645	AP003045	AP003045	464	496	Clone
ctg2	1	645	AP003046	AP003046	107	141	Clone
ctg2	1	645	AP003209	AP003209	531	559	Clone
ctg2	1	645	AP003214	AP003214	233	271	Clone
ctg2	1	645	AP003225	AP003225	490	508	Clone
ctg2	1	645	AP003233	AP003233	133	161	Clone
ctg2	1	645	AP003250	AP003250	271	299	Clone
ctg2	1	645	AP003301	AP003301	560	596	Clone
ctg2	1	645	AP003311	AP003311	340	380	Clone
ctg2	1	645	AP003338	AP003338	8	32	Clone
ctg2	1	645	R753	R753	255		Marker
ctg2	1	645	RG353	RG353	463		Marker
ctg2	1	645	C953	C953	584.5		Marker
ctg2	1	645	S1001	S1001	232.5		Marker
ctg2	1	645	RG472	RG472	56		Marker
ctg2	1	645	C30	C30	432		Marker
ctg20	1	232	C1282	C1282	147		Marker
ctg20	1	232	RZ475	RZ475	187.5		Marker
ctg20	1	232	S10712	S10712	142		Marker
ctg20	1	232	R1416	R1416	64.5		Marker
ctg20	1	232	AP002972	AP002972	14	50	Clone
ctg20	1	232	AP003076	AP003076	111	145	Clone
ctg20	1	232	AP003237	AP003237	135	161	Clone
ctg20	1	232	AP003249	AP003249	163	183	Clone
ctg20	1	232	AP003268	AP003268	185	209	Clone
ctg20	1	232	AP003375	AP003375	204	228	Clone
ctg20	1	232	AP003376	AP003376	61	103	Clone
ctg20	1	232	AP003768	AP003768	44	84	Clone
ctg200	5	44	C47	C47	23.5		Marker
ctg200	5	44	C570	C570	20.5		Marker
ctg201	4	215	S1412	S1412	48.5		Marker
ctg201	4	215	R1683	R1683	147		Marker
ctg201	4	215	RZ404	RZ404	151.5		Marker
ctg201	4	215	C506	C506	91		Marker
ctg202	3	100	S11302	S11302	30.5		Marker
ctg202	3	100	G293	G293	75		Marker
ctg202	3	100	C53961S	C53961S	63.5		Marker
ctg203	1	31	L769	L769	12.5		Marker
ctg203	1	31	AC079632	AC079632	2	30	Clone
ctg203	1	31	AC108883	AC108883	4	26	Clone
ctg204	-9	324	AC079685	AC079685	118	140	Clone
ctg204	-9	324	AC098694	AC098694	144	174	Clone
ctg204	-9	324	AC099400	AC099400	0	28	Clone
ctg204	-9	324	R2965	R2965	273		Marker
ctg204	-9	324	S14152	S14152	102.5		Marker
ctg204	-9	324	C701	C701	136		Marker
ctg204	-9	324	S10906	S10906	172		Marker
ctg204	-9	324	L169	L169	48		Marker
ctg204	-9	324	S10620	S10620	52		Marker
ctg204	-9	324	C567	C567	276.5		Marker
ctg204	-9	324	AC037197	AC037197	57	81	Clone
ctg204	-9	324	AC068654	AC068654	85	127	Clone
ctg204	-9	324	AC069324	AC069324	21	59	Clone
ctg204	-9	324	AC074282	AC074282	248	278	Clone
ctg204	-9	324	AC078891	AC078891	151	181	Clone
ctg204	-9	324	AC079037	AC079037	183	219	Clone
ctg204	-9	324	AC079179	AC079179	209	247	Clone
ctg205	-25	498	S2083	S2083	295		Marker
ctg205	-25	498	R2309	R2309	72		Marker
ctg205	-25	498	R1933	R1933	439.5		Marker
ctg205	-25	498	B10	B10	304.5		Marker
ctg205	-25	498	C404	C404	274		Marker
ctg205	-25	498	S2348	S2348	478		Marker
ctg205	-25	498	R2946	R2946	16		Marker
ctg205	-25	498	AC025098	AC025098	7	37	Clone
ctg205	-25	498	AC074105	AC074105	247	271	Clone
ctg205	-25	498	AC074283	AC074283	136	170	Clone
ctg205	-25	498	AC078890	AC078890	27	65	Clone
ctg205	-25	498	AC079843	AC079843	96	126	Clone
ctg205	-25	498	AC079852	AC079852	202	238	Clone
ctg205	-25	498	AC079852	AC079852	200	234	Clone
ctg205	-25	498	AC084884	AC084884	290	312	Clone
ctg205	-25	498	AC084884	AC084884	283	319	Clone
ctg205	-25	498	AC087723	AC087723	397	417	Clone
ctg205	-25	498	AC090873	AC090873	171	205	Clone
ctg205	-25	498	AC091665	AC091665	269	295	Clone
ctg205	-25	498	AC091724	AC091724	371	401	Clone
ctg205	-25	498	AC091724	AC091724	369	401	Clone
ctg205	-25	498	AC091724	AC091724	371	401	Clone
ctg205	-25	498	AC091724	AC091724	367	403	Clone
ctg205	-25	498	AC092553	AC092553	29	63	Clone
ctg205	-25	498	AC097446	AC097446	351	375	Clone
ctg205	-25	498	AC097447	AC097447	468	494	Clone
ctg205	-25	498	AC098565	AC098565	310	338	Clone
ctg205	-25	498	AC098696	AC098696	432	470	Clone
ctg205	-25	498	AC099733	AC099733	165	195	Clone
ctg205	-25	498	AC099734	AC099734	62	96	Clone
ctg205	-25	498	AC112513	AC112513	198	220	Clone
ctg206	1	302	C913	C913	63.5		Marker
ctg206	1	302	R2174	R2174	224.5		Marker
ctg206	1	302	C1757S	C1757S	91		Marker
ctg206	1	302	XA21	Xa21	105.5		Marker
ctg206	1	302	S12669S	S12669S	281.5		Marker
ctg206	1	302	S10020	S10020	224.5		Marker
ctg206	1	302	AC074355	AC074355	93	117	Clone
ctg206	1	302	AC078944	AC078944	12	40	Clone
ctg206	1	302	AC083944	AC083944	188	226	Clone
ctg206	1	302	AC090488	AC090488	64	86	Clone
ctg206	1	302	AC091238	AC091238	237	267	Clone
ctg206	1	302	AC091238	AC091238	231	271	Clone
ctg206	1	302	AC091238	AC091238	231	271	Clone
ctg206	1	302	AC091238	AC091238	231	271	Clone
ctg206	1	302	AC092173	AC092173	219	241	Clone
ctg206	1	302	AC093568	AC093568	264	302	Clone
ctg206	1	302	AC093568	AC093568	256	298	Clone
ctg206	1	302	AC098566	AC098566	164	196	Clone
ctg206	1	302	AC113336	AC113336	130	170	Clone
ctg206	1	302	AC113337	AC113337	108	136	Clone
ctg207	1	280	XA21	Xa21	71.5		Marker
ctg207	1	280	Y2769L	Y2769L	217		Marker
ctg207	1	280	R10430S	R10430S	118		Marker
ctg207	1	280	AC093612	AC093612	176	206	Clone
ctg207	1	280	AC097278	AC097278	92	130	Clone
ctg207	1	280	AC099042	AC099042	202	222	Clone
ctg207	1	280	AC105377	AC105377	149	181	Clone
ctg207	1	280	AC105744	AC105744	20	62	Clone
ctg207	1	280	AC105746	AC105746	6	36	Clone
ctg208	1	133	G1125	G1125	38.5		Marker
ctg208	1	133	C8	C8	104		Marker
ctg208	1	133	AC092172	AC092172	91	131	Clone
ctg208	1	133	AC092387	AC092387	77	103	Clone
ctg208	1	133	AC093178	AC093178	2	30	Clone
ctg208	1	133	AC099040	AC099040	38	68	Clone
ctg208	1	133	AC099325	AC099325	58	92	Clone
ctg209	2	345	C489	C489	105		Marker
ctg209	2	345	R2052	R2052	31		Marker
ctg209	2	345	R1261	R1261	170		Marker
ctg209	2	345	S12669S	S12669S	307.5		Marker
ctg209	2	345	AC021892	AC021892	80	116	Clone
ctg209	2	345	AC021892	AC021892	81	119	Clone
ctg209	2	345	AC022352	AC022352	5	35	Clone
ctg209	2	345	AC051624	AC051624	29	57	Clone
ctg209	2	345	AC074354	AC074354	142	172	Clone
ctg209	2	345	AC090482	AC090482	306	344	Clone
ctg209	2	345	AC090486	AC090486	171	205	Clone
ctg209	2	345	AC091749	AC091749	227	255	Clone
ctg209	2	345	AC098682	AC098682	118	146	Clone
ctg209	2	345	AC099774	AC099774	208	236	Clone
ctg21	5	692	C477	C477	260		Marker
ctg21	5	692	C567	C567	347		Marker
ctg21	5	692	AP003073	AP003073	504	542	Clone
ctg21	5	692	AP003106	AP003106	136	164	Clone
ctg21	5	692	AP003221	AP003221	444	480	Clone
ctg21	5	692	AP003224	AP003224	245	277	Clone
ctg21	5	692	AP003232	AP003232	482	508	Clone
ctg21	5	692	AP003239	AP003239	72	104	Clone
ctg21	5	692	AP003247	AP003247	562	598	Clone
ctg21	5	692	AP003255	AP003255	643	677	Clone
ctg21	5	692	AP003256	AP003256	19	57	Clone
ctg21	5	692	AP003260	AP003260	540	560	Clone
ctg21	5	692	AP003265	AP003265	172	208	Clone
ctg21	5	692	AP003274	AP003274	63	75	Clone
ctg21	5	692	AP003280	AP003280	341	371	Clone
ctg21	5	692	AP003283	AP003283	315	345	Clone
ctg21	5	692	AP003285	AP003285	593	633	Clone
ctg21	5	692	AP003290	AP003290	371	387	Clone
ctg21	5	692	AP003293	AP003293	401	433	Clone
ctg21	5	692	AP003295	AP003295	151	175	Clone
ctg21	5	692	AP003299	AP003299	383	405	Clone
ctg21	5	692	AP003344	AP003344	204	238	Clone
ctg21	5	692	AP003345	AP003345	318	342	Clone
ctg21	5	692	AP003368	AP003368	275	305	Clone
ctg21	5	692	AP003371	AP003371	111	141	Clone
ctg21	5	692	AP003377	AP003377	101	129	Clone
ctg21	5	692	AP003406	AP003406	299	319	Clone
ctg21	5	692	AP003411	AP003411	634	664	Clone
ctg21	5	692	AP003570	AP003570	584	612	Clone
ctg21	5	692	AP004331	AP004331	585	625	Clone
ctg210	1	94	S2545	S2545	76		Marker
ctg210	1	94	G402	G402	29		Marker
ctg210	1	94	S21221S	S21221S	54.5		Marker
ctg211	9	91	R2194	R2194	24.5		Marker
ctg211	9	91	S21221S	S21221S	51		Marker
ctg211	9	91	AC091735	AC091735	12	50	Clone
ctg211	9	91	AC113339	AC113339	38	68	Clone
ctg212	1	223	C148	C148	92.5		Marker
ctg212	1	223	G1084	G1084	162		Marker
ctg212	1	223	AC079634	AC079634	88	120	Clone
ctg212	1	223	AC090441	AC090441	61	95	Clone
ctg212	1	223	AC090441	AC090441	58	100	Clone
ctg212	1	223	AC090483	AC090483	0	34	Clone
ctg212	1	223	AC092749	AC092749	152	182	Clone
ctg212	1	223	AC092750	AC092750	184	214	Clone
ctg212	1	223	AC112514	AC112514	168	196	Clone
ctg213	4	264	C63486S	C63486S	235		Marker
ctg213	4	264	S3578S	S3578S	165		Marker
ctg213	4	264	S1837	S1837	165		Marker
ctg213	4	264	S1856	S1856	198.5		Marker
ctg213	4	264	AC079935	AC079935	215	245	Clone
ctg213	4	264	AC083945	AC083945	46	78	Clone
ctg213	4	264	AC092548	AC092548	73	109	Clone
ctg213	4	264	AC093093	AC093093	15	47	Clone
ctg213	4	264	AC093181	AC093181	102	136	Clone
ctg213	4	264	AC096691	AC096691	119	159	Clone
ctg213	4	264	AC107314	AC107314	165	185	Clone
ctg213	4	264	AC113335	AC113335	148	162	Clone
ctg213	4	264	AC113338	AC113338	189	213	Clone
ctg214	10	350	C961	C961	294		Marker
ctg214	10	350	R1629	R1629	143.5		Marker
ctg214	10	350	G275	G275	271		Marker
ctg214	10	350	C137	C137	115		Marker
ctg214	10	350	RZ892	RZ892	185		Marker
ctg214	10	350	AC021891	AC021891	275	303	Clone
ctg214	10	350	AC078839	AC078839	130	172	Clone
ctg214	10	350	AC079936	AC079936	167	201	Clone
ctg214	10	350	AC080019	AC080019	110	132	Clone
ctg214	10	350	AC083943	AC083943	317	347	Clone
ctg214	10	350	AC091732	AC091732	75	101	Clone
ctg214	10	350	AC091732	AC091732	71	103	Clone
ctg214	10	350	AC091732	AC091732	71	103	Clone
ctg214	10	350	AC091732	AC091732	67	107	Clone
ctg214	10	350	AC091734	AC091734	205	225	Clone
ctg214	10	350	AC092388	AC092388	220	248	Clone
ctg214	10	350	AC092748	AC092748	22	66	Clone
ctg214	10	350	AC108884	AC108884	244	276	Clone
ctg215	1	346	AC027658	AC027658	114		Clone
ctg215	1	346	C1633	C1633	107		Marker
ctg215	1	346	RZ400	RZ400	333.5		Marker
ctg215	1	346	C1166	C1166	23		Marker
ctg215	1	346	AC027659	AC027659	34		Clone
ctg215	1	346	G1082	G1082	19.5		Marker
ctg215	1	346	R2447	R2447	34.5		Marker
ctg215	1	346	AF229187	AF229187	83		Clone
ctg215	1	346	S1001	S1001	242.5		Marker
ctg215	1	346	S10886	S10886	99.5		Marker
ctg215	1	346	AC016780	AC016780	84	108	Clone
ctg215	1	346	AC025044	AC025044	48	78	Clone
ctg215	1	346	AC025906	AC025906	152	186	Clone
ctg215	1	346	AC026759	AC026759	259	301	Clone
ctg215	1	346	AC027658	AC027658	96	128	Clone
ctg215	1	346	AC027659	AC027659	0	30	Clone
ctg215	1	346	AC027660	AC027660	35	73	Clone
ctg215	1	346	AC027662	AC027662	120	144	Clone
ctg215	1	346	AC073391	AC073391	262	294	Clone
ctg215	1	346	AC073392	AC073392	183	219	Clone
ctg215	1	346	AC087545	AC087545	240	260	Clone
ctg215	1	346	AC087546	AC087546	262	294	Clone
ctg215	1	346	AC087547	AC087547	290	320	Clone
ctg215	1	346	AC087550	AC087550	304	328	Clone
ctg215	1	346	AF229187	AF229187	71	103	Clone
ctg216	4	117	AC027659	AC027659	83.5		Clone
ctg216	4	117	AC027661	AC027661	74.5		Clone
ctg216	4	117	S1870	S1870	53		Marker
ctg216	4	117	S11069	S11069	81.5		Marker
ctg216	4	117	R1738	R1738	81.5		Marker
ctg216	4	117	AC027657	AC027657	58		Clone
ctg216	4	117	AC021893	AC021893	20	54	Clone
ctg216	4	117	AC027657	AC027657	35	65	Clone
ctg216	4	117	AC027661	AC027661	62	98	Clone
ctg216	4	117	AC090487	AC090487	10	28	Clone
ctg217	7	160	S20262S	S20262S	98.5		Marker
ctg217	7	160	AP004610	AP004610	111	147	Clone
ctg217	7	160	AP004613	AP004613	81	107	Clone
ctg217	7	160	AP004767	AP004767	97	125	Clone
ctg218	1	311	C1195	C1195	148.5		Marker
ctg218	1	311	R2825	R2825	261		Marker
ctg218	1	311	C1286	C1286	146.5		Marker
ctg218	1	311	C1369	C1369	252.5		Marker
ctg218	1	311	C677	C677	77.5		Marker
ctg218	1	311	AC022457	AC022457	262		Clone
ctg218	1	311	R2604	R2604	117		Marker
ctg218	1	311	AC022457	AC022457	242	276	Clone
ctg218	1	311	AC024129	AC024129	80	124	Clone
ctg218	1	311	AC025905	AC025905	133	171	Clone
ctg218	1	311	AC025907	AC025907	0	38	Clone
ctg218	1	311	AC026815	AC026815	275	301	Clone
ctg218	1	311	AC027038	AC027038	213	241	Clone
ctg218	1	311	AC034258	AC034258	156	186	Clone
ctg218	1	311	AC068951	AC068951	178	204	Clone
ctg218	1	311	AC073393	AC073393	45	69	Clone
ctg218	1	311	AC087543	AC087543	133	171	Clone
ctg218	1	311	AC087549	AC087549	88	122	Clone
ctg218	1	311	R2084	R2084	94		Marker
ctg218	1	311	R2609	R2609	110.5		Marker
ctg219	2	231	S11014	S11014	125		Marker
ctg219	2	231	AC024594	AC024594	106	140	Clone
ctg219	2	231	AC037425	AC037425	82	114	Clone
ctg219	2	231	AC051632	AC051632	140	172	Clone
ctg219	2	231	AC069145	AC069145	0	26	Clone
ctg219	2	231	AC078829	AC078829	51	91	Clone
ctg219	2	231	AC078893	AC078893	30	44	Clone
ctg219	2	231	AC078948	AC078948	22	42	Clone
ctg219	2	231	AC087182	AC087182	160	190	Clone
ctg219	2	231	AC090120	AC090120	200	226	Clone
ctg22	1	617	G370	G370	25.5		Marker
ctg22	1	617	R1888	R1888	591		Marker
ctg22	1	617	R2125	R2125	139		Marker
ctg22	1	617	C137	C137	247.5		Marker
ctg22	1	617	C614	C614	193.5		Marker
ctg22	1	617	C191	C191	136		Marker
ctg22	1	617	S804	S804	103		Marker
ctg22	1	617	AP003230	AP003230	47	69	Clone
ctg22	1	617	AP003231	AP003231	206	242	Clone
ctg22	1	617	AP003235	AP003235	573	601	Clone
ctg22	1	617	AP003240	AP003240	258	286	Clone
ctg22	1	617	AP003241	AP003241	234	256	Clone
ctg22	1	617	AP003242	AP003242	345	369	Clone
ctg22	1	617	AP003251	AP003251	286	302	Clone
ctg22	1	617	AP003252	AP003252	122	138	Clone
ctg22	1	617	AP003270	AP003270	525	559	Clone
ctg22	1	617	AP003271	AP003271	160	188	Clone
ctg22	1	617	AP003279	AP003279	380	406	Clone
ctg22	1	617	AP003286	AP003286	548	578	Clone
ctg22	1	617	AP003287	AP003287	470	498	Clone
ctg22	1	617	AP003289	AP003289	443	473	Clone
ctg22	1	617	AP003302	AP003302	10	40	Clone
ctg22	1	617	AP003315	AP003315	70	98	Clone
ctg22	1	617	AP003415	AP003415	427	451	Clone
ctg22	1	617	AP003442	AP003442	397	425	Clone
ctg22	1	617	AP003566	AP003566	595	611	Clone
ctg22	1	617	AP003611	AP003611	504	530	Clone
ctg22	1	617	AP003734	AP003734	100	132	Clone
ctg22	1	617	AP003794	AP003794	468	498	Clone
ctg22	1	617	AP004127	AP004127	321	349	Clone
ctg22	1	617	AP004366	AP004366	128	164	Clone
ctg22	1	617	AP004669	AP004669	589	617	Clone
ctg220	5	502	AC079029	AC079029	373	401	Clone
ctg220	5	502	AC079888	AC079888	101	135	Clone
ctg220	5	502	AC084023	AC084023	160	200	Clone
ctg220	5	502	AC087192	AC087192	255	283	Clone
ctg220	5	502	AC090870	AC090870	192	216	Clone
ctg220	5	502	AC091122	AC091122	200	232	Clone
ctg220	5	502	AC091680	AC091680	430	466	Clone
ctg220	5	502	R1877	R1877	15.5		Marker
ctg220	5	502	BCD207	BCD207	290.5		Marker
ctg220	5	502	S14155	S14155	304		Marker
ctg220	5	502	S10602	S10602	290.5		Marker
ctg220	5	502	C488	C488	340		Marker
ctg220	5	502	AC023240	AC023240	42.5		Clone
ctg220	5	502	AC023240	AC023240	0	28	Clone
ctg220	5	502	AC025296	AC025296	316	352	Clone
ctg220	5	502	AC051634	AC051634	350	368	Clone
ctg220	5	502	AC068923	AC068923	74	102	Clone
ctg220	5	502	AC068924	AC068924	289	319	Clone
ctg220	5	502	AC068950	AC068950	38	74	Clone
ctg220	5	502	AC073867	AC073867	286	298	Clone
ctg220	5	502	AC074232	AC074232	421	447	Clone
ctg220	5	502	AC078840	AC078840	131	163	Clone
ctg220	5	502	AC078894	AC078894	391	417	Clone
ctg221	-6	304	AC020666	AC020666	177.5		Clone
ctg221	-6	304	S11131	S11131	119.5		Marker
ctg221	-6	304	C809	C809	173.5		Marker
ctg221	-6	304	R1638	R1638	104		Marker
ctg221	-6	304	G71	G71	216.5		Marker
ctg221	-6	304	AC020666	AC020666	159	195	Clone
ctg221	-6	304	AC025783	AC025783	132	166	Clone
ctg221	-6	304	AC026758	AC026758	195	233	Clone
ctg221	-6	304	AC037426	AC037426	221	253	Clone
ctg221	-6	304	AC051633	AC051633	109	133	Clone
ctg221	-6	304	AC069300	AC069300	252	290	Clone
ctg221	-6	304	AC073166	AC073166	72	106	Clone
ctg221	-6	304	AC074196	AC074196	41	81	Clone
ctg221	-6	304	AC092389	AC092389	-6	32	Clone
ctg221	-6	304	AC092697	AC092697	26	56	Clone
ctg222	1	264	C239	C239	202.5		Marker
ctg222	1	264	AC018929	AC018929	199		Clone
ctg222	1	264	CDO534	CDO534	250		Marker
ctg222	1	264	C405	C405	242		Marker
ctg222	1	264	AC018727	AC018727	217.5		Clone
ctg222	1	264	S12669S	S12669S	93		Marker
ctg222	1	264	C371	C371	202.5		Marker
ctg222	1	264	AC018727	AC018727	227	257	Clone
ctg222	1	264	AC018929	AC018929	189	209	Clone
ctg222	1	264	AC027037	AC027037	211	225	Clone
ctg222	1	264	AC060755	AC060755	153	187	Clone
ctg222	1	264	AC077693	AC077693	113	157	Clone
ctg222	1	264	AC079874	AC079874	1	29	Clone
ctg222	1	264	AC079890	AC079890	17	49	Clone
ctg222	1	264	AC084763	AC084763	44	80	Clone
ctg222	1	264	AC087599	AC087599	75	119	Clone
ctg223	1	166	C562	C562	16.5		Marker
ctg223	1	166	R2984	R2984	53.5		Marker
ctg223	1	166	G193	G193	86.5		Marker
ctg223	1	166	G24	G24	51.5		Marker
ctg223	1	166	C732	C732	127.5		Marker
ctg223	1	166	R3025S	R3025S	134.5		Marker
ctg224	3	414	CDO127	CDO127	314		Marker
ctg224	3	414	S10723	S10723	154.5		Marker
ctg224	3	414	C294	C294	240		Marker
ctg224	3	414	R1466	R1466	113		Marker
ctg224	3	414	C3029S	C3029S	314		Marker
ctg224	3	414	S10637	S10637	313.5		Marker
ctg224	3	414	S2556	S2556	279		Marker
ctg224	3	414	S10792	S10792	122.5		Marker
ctg224	3	414	R2918	R2918	356		Marker
ctg224	3	414	R1938	R1938	340		Marker
ctg224	3	414	R1957	R1957	194.5		Marker
ctg224	3	414	C104	C104	70		Marker
ctg224	3	414	R3023	R3023	302		Marker
ctg224	3	414	AC112209	AC112209	373	407	Clone
ctg224	3	414	AL513005	AL513005	294	322	Clone
ctg225	2	54	C794	C794	27.5		Marker
ctg226	1	178	C30192	C30192	68		Marker
ctg226	1	178	S20163S	S20163S	47.5		Marker
ctg226	1	178	E12196S	E12196S	34		Marker
ctg226	1	178	E60261	E60261	68		Marker
ctg226	1	178	C316	C316	68		Marker
ctg226	1	178	C477	C477	19		Marker
ctg227	-2	175	L428	L428	131		Marker
ctg227	-2	175	R682	R682	40.5		Marker
ctg227	-2	175	R2316	R2316	121		Marker
ctg227	-2	175	S2712	S2712	140.5		Marker
ctg227	-2	175	AF172282	AF172282	4	36	Clone
ctg227	-2	175	AF172282	AF172282	3	33	Clone
ctg227	-2	175	AF172282	AF172282	0	32	Clone
ctg227	-2	175	AF172282	AF172282	-1	33	Clone
ctg227	-2	175	AF172282	AF172282	-2	34	Clone
ctg228	1	317	E30537S	E30537S	198.5		Marker
ctg228	1	317	G320	G320	65.5		Marker
ctg228	1	317	G329	G329	74		Marker
ctg228	1	317	RZ836	RZ836	209.5		Marker
ctg228	1	317	S12669S	S12669S	61		Marker
ctg229	4	144	S2137	S2137	23		Marker
ctg229	4	144	C459	C459	123.5		Marker
ctg23	1	314	RG727	RG727	89		Marker
ctg23	1	314	C3120	C3120	260		Marker
ctg23	1	314	C12740	C12740	41		Marker
ctg23	1	314	R2015	R2015	89		Marker
ctg23	1	314	XA21	Xa21	212		Marker
